Transaction_ID,Customer_ID,Product_Category,Quantity,Sales_Amount,Profit,Transaction_Date
T000431,C0688,Toys & Games,2,160.38,59.73,2023-12-01
T000443,C0563,Food & Beverage,10,339.3,99.61,2023-12-02
T000445,C0776,Books,6,269.04,86.64,2023-12-02
T000444,C0438,Clothing,8,1157.6,414.73,2023-12-02
T000442,C0365,Clothing,3,209.82,50.11,2023-12-02
T000437,C0022,Home & Garden,4,269.04,98.09,2023-12-02
T000440,C0038,Beauty & Health,9,742.95,259.13,2023-12-02
T000439,C0670,Books,4,164.48,50.56,2023-12-02
T000438,C0750,Sports & Outdoors,1,197.8,79.05,2023-12-02
T000441,C0230,Home & Garden,2,421.76,145.69,2023-12-02
T000454,C0960,Electronics,2,3894.08,1184.66,2023-12-03
T000453,C0879,Beauty & Health,2,232.32,52.83,2023-12-03
T000451,C0609,Beauty & Health,6,509.28,81.09,2023-12-03
T000450,C0798,Toys & Games,4,248.88,93.67,2023-12-03
T000452,C0284,Beauty & Health,2,186.02,38.12,2023-12-03
T000448,C0226,Electronics,5,6710.15,1248.89,2023-12-03
T000447,C0027,Electronics,7,11582.62,2712.38,2023-12-03
T000446,C0283,Toys & Games,8,379.12,58.87,2023-12-03
T000449,C0277,Food & Beverage,9,402.57,83.83,2023-12-03
T000465,C0017,Clothing,10,751.2,174.44,2023-12-04
T000471,C0373,Books,7,332.08,71.49,2023-12-04
T000472,C0518,Food & Beverage,6,213.12,49.81,2023-12-04
T000469,C0477,Sports & Outdoors,1,99.3,34.06,2023-12-04
T000468,C0158,Sports & Outdoors,9,2411.1,705.7,2023-12-04
T000467,C0220,Electronics,8,4868.32,1070.54,2023-12-04
T000466,C0172,Electronics,6,10540.56,3303.12,2023-12-04
T000464,C0512,Home & Garden,5,951.35,316.15,2023-12-04
T000470,C0046,Electronics,3,4168.44,1592.35,2023-12-04
T000462,C0192,Food & Beverage,3,118.68,31.56,2023-12-04
T000461,C0547,Books,3,41.25,15.96,2023-12-04
T000460,C0516,Clothing,7,747.88,162.88,2023-12-04
T000459,C0659,Beauty & Health,9,882.09,243.13,2023-12-04
T000458,C0816,Home & Garden,2,576.88,120.68,2023-12-04
T000457,C0829,Sports & Outdoors,2,566.28,108.19,2023-12-04
T000456,C0453,Electronics,7,4061.05,830.76,2023-12-04
T000455,C0481,Clothing,10,332.4,94.24,2023-12-04
T000463,C0049,Books,7,279.23,45.99,2023-12-04
T000485,C0993,Electronics,3,3918.21,955.3,2023-12-05
T000484,C0700,Beauty & Health,10,1178.7,470.52,2023-12-05
T000483,C0099,Electronics,5,6656.35,2578.5,2023-12-05
T000482,C0607,Beauty & Health,1,19.19,5.93,2023-12-05
T000480,C0302,Sports & Outdoors,3,377.79,89.31,2023-12-05
T000479,C0497,Electronics,1,1467.08,259.17,2023-12-05
T000481,C0181,Sports & Outdoors,4,173.08,32.38,2023-12-05
T000477,C0280,Home & Garden,2,997.02,182.44,2023-12-05
T000476,C0037,Sports & Outdoors,3,314.58,54.26,2023-12-05
T000475,C0745,Food & Beverage,6,122.88,46.12,2023-12-05
T000474,C0892,Books,8,300.64,114.78,2023-12-05
T000473,C0099,Beauty & Health,7,496.65,132.14,2023-12-05
T000478,C0349,Food & Beverage,7,271.53,74.37,2023-12-05
T000497,C0793,Food & Beverage,6,179.58,32.37,2023-12-06
T000496,C0018,Electronics,7,13848.03,3155.29,2023-12-06
T000495,C0128,Sports & Outdoors,7,1014.93,216.37,2023-12-06
T000494,C0323,Sports & Outdoors,8,2232.16,722.89,2023-12-06
T000493,C0256,Toys & Games,3,113.58,19.19,2023-12-06
T000492,C0161,Clothing,6,1150.44,288.4,2023-12-06
T000489,C0981,Home & Garden,6,940.08,303.07,2023-12-06
T000490,C0928,Home & Garden,7,1758.89,443.61,2023-12-06
T000488,C0253,Books,8,197.36,35.4,2023-12-06
T000487,C0191,Food & Beverage,3,19.5,7.1,2023-12-06
T000486,C0116,Beauty & Health,2,257.02,77.04,2023-12-06
T000498,C0735,Beauty & Health,5,703.3,257.52,2023-12-06
T000491,C0983,Electronics,6,3651.36,735.88,2023-12-06
T000506,C0288,Sports & Outdoors,7,1235.08,217.34,2023-12-07
T000505,C0626,Food & Beverage,6,282.12,51.28,2023-12-07
T000507,C0943,Electronics,3,3873.54,1268.72,2023-12-07
T000504,C0792,Electronics,1,1136.86,382.31,2023-12-07
T000501,C0323,Beauty & Health,5,684.55,200.13,2023-12-07
T000502,C0872,Beauty & Health,9,304.74,76.98,2023-12-07
T000503,C0686,Electronics,9,5797.71,1148.71,2023-12-07
T000500,C0570,Books,8,319.44,93.61,2023-12-07
T000499,C0566,Clothing,10,209.6,57.3,2023-12-07
T000523,C0039,Books,7,117.95,17.86,2023-12-08
T000522,C0176,Books,10,339.8,64.96,2023-12-08
T000521,C0246,Beauty & Health,3,232.68,82.26,2023-12-08
T000520,C0811,Books,8,176.4,69.9,2023-12-08
T000519,C0393,Food & Beverage,3,114.36,25.94,2023-12-08
T000518,C0929,Sports & Outdoors,8,594.08,154.16,2023-12-08
T000517,C0104,Toys & Games,2,136.6,31.5,2023-12-08
T000516,C0785,Electronics,7,4326.35,965.44,2023-12-08
T000514,C0386,Toys & Games,9,330.21,102.73,2023-12-08
T000513,C0490,Books,5,232.9,71.23,2023-12-08
T000512,C0155,Books,1,35.35,11.56,2023-12-08
T000511,C0639,Sports & Outdoors,7,375.55,98.52,2023-12-08
T000510,C0962,Food & Beverage,2,82.92,22.29,2023-12-08
T000509,C0663,Electronics,7,3508.26,795.3,2023-12-08
T000508,C0854,Electronics,7,4981.83,1007.37,2023-12-08
T000515,C0986,Toys & Games,7,512.54,168.38,2023-12-08
T000531,C0408,Books,10,198.9,49.69,2023-12-09
T000536,C0825,Sports & Outdoors,5,415.2,115.14,2023-12-09
T000535,C0903,Sports & Outdoors,4,1083.16,408.82,2023-12-09
T000533,C0828,Food & Beverage,1,16.79,5.92,2023-12-09
T000532,C0525,Home & Garden,8,3094.16,857.0,2023-12-09
T000530,C0921,Home & Garden,5,1207.05,246.12,2023-12-09
T000534,C0506,Food & Beverage,7,312.76,112.52,2023-12-09
T000528,C0867,Electronics,5,7660.9,2792.39,2023-12-09
T000527,C0538,Sports & Outdoors,9,654.66,185.49,2023-12-09
T000526,C0759,Beauty & Health,6,626.52,111.88,2023-12-09
T000529,C0818,Food & Beverage,9,96.93,32.39,2023-12-09
T000525,C0682,Toys & Games,4,176.84,37.32,2023-12-09
T000524,C0477,Sports & Outdoors,2,460.48,74.0,2023-12-09
T000546,C0883,Clothing,6,896.52,139.44,2023-12-10
T000545,C0972,Home & Garden,9,866.97,132.26,2023-12-10
T000544,C0654,Toys & Games,2,100.48,16.38,2023-12-10
T000543,C0400,Clothing,10,708.6,151.82,2023-12-10
T000542,C0512,Sports & Outdoors,9,1788.03,551.63,2023-12-10
T000541,C0776,Electronics,2,2978.26,768.18,2023-12-10
T000540,C0321,Food & Beverage,9,333.9,70.84,2023-12-10
T000539,C0020,Sports & Outdoors,1,135.72,39.54,2023-12-10
T000538,C0685,Home & Garden,5,447.35,79.61,2023-12-10
T000537,C0036,Sports & Outdoors,6,1174.44,380.01,2023-12-10
T000556,C0051,Toys & Games,1,61.46,19.64,2023-12-11
T000557,C0665,Electronics,8,9466.0,2120.58,2023-12-11
T000555,C0854,Toys & Games,3,275.34,100.36,2023-12-11
T000554,C0959,Sports & Outdoors,5,1234.45,353.53,2023-12-11
T000553,C0727,Beauty & Health,7,427.28,77.7,2023-12-11
T000548,C0143,Food & Beverage,6,221.34,39.31,2023-12-11
T000551,C0834,Beauty & Health,8,480.96,190.8,2023-12-11
T000550,C0354,Books,2,45.96,9.44,2023-12-11
T000549,C0092,Electronics,6,5240.52,1099.84,2023-12-11
T000547,C0471,Sports & Outdoors,9,1494.45,227.29,2023-12-11
T000552,C0800,Toys & Games,3,66.18,14.99,2023-12-11
T000568,C0682,Clothing,2,118.96,18.01,2023-12-12
T000574,C0993,Home & Garden,9,1116.36,300.52,2023-12-12
T000573,C0613,Food & Beverage,3,141.48,29.18,2023-12-12
T000572,C0444,Home & Garden,7,352.24,129.63,2023-12-12
T000571,C0054,Toys & Games,3,234.51,62.75,2023-12-12
T000570,C0783,Books,2,72.18,14.13,2023-12-12
T000569,C0838,Sports & Outdoors,9,1312.2,522.25,2023-12-12
T000567,C0692,Home & Garden,1,297.02,105.31,2023-12-12
T000561,C0125,Clothing,4,760.24,240.72,2023-12-12
T000565,C0342,Electronics,4,2146.36,552.61,2023-12-12
T000558,C0698,Toys & Games,3,67.41,19.58,2023-12-12
T000559,C0575,Home & Garden,2,891.28,292.98,2023-12-12
T000560,C0190,Clothing,1,22.34,7.42,2023-12-12
T000566,C0305,Toys & Games,9,598.59,185.8,2023-12-12
T000562,C0150,Clothing,8,864.48,317.87,2023-12-12
T000563,C0314,Home & Garden,3,611.61,224.78,2023-12-12
T000564,C0570,Beauty & Health,1,139.77,41.19,2023-12-12
T000586,C0350,Electronics,2,1062.72,187.39,2023-12-13
T000585,C0884,Sports & Outdoors,2,198.76,31.31,2023-12-13
T000584,C0992,Toys & Games,7,618.59,100.79,2023-12-13
T000583,C0877,Clothing,8,1196.0,396.46,2023-12-13
T000581,C0196,Electronics,1,672.95,268.31,2023-12-13
T000582,C0774,Toys & Games,2,57.12,10.21,2023-12-13
T000578,C0620,Clothing,1,42.15,10.15,2023-12-13
T000577,C0572,Home & Garden,9,603.18,117.19,2023-12-13
T000576,C0053,Electronics,3,2685.63,668.1,2023-12-13
T000575,C0264,Electronics,6,5102.22,934.45,2023-12-13
T000580,C0103,Toys & Games,3,135.66,54.03,2023-12-13
T000579,C0005,Books,10,494.5,120.34,2023-12-13
T000593,C0269,Beauty & Health,7,344.54,100.75,2023-12-14
T000598,C0659,Electronics,2,2143.44,673.43,2023-12-14
T000597,C0670,Electronics,4,4126.56,1570.29,2023-12-14
T000596,C0106,Beauty & Health,9,823.68,187.3,2023-12-14
T000595,C0636,Books,10,462.4,156.83,2023-12-14
T000594,C0370,Clothing,10,1893.0,388.82,2023-12-14
T000592,C0656,Clothing,9,1015.83,283.3,2023-12-14
T000590,C0936,Books,10,272.6,51.91,2023-12-14
T000589,C0823,Books,5,70.7,14.03,2023-12-14
T000588,C0867,Clothing,6,181.02,69.73,2023-12-14
T000587,C0047,Clothing,9,541.44,211.9,2023-12-14
T000591,C0820,Sports & Outdoors,6,552.48,116.09,2023-12-14
T000610,C0830,Food & Beverage,9,400.05,151.97,2023-12-15
T000609,C0117,Books,3,54.75,18.77,2023-12-15
T000608,C0474,Beauty & Health,1,70.82,24.81,2023-12-15
T000607,C0741,Sports & Outdoors,4,336.52,88.68,2023-12-15
T000605,C0951,Sports & Outdoors,9,1632.51,312.11,2023-12-15
T000606,C0346,Clothing,10,371.1,59.58,2023-12-15
T000603,C0604,Beauty & Health,8,1139.6,267.72,2023-12-15
T000602,C0787,Home & Garden,4,1742.12,387.83,2023-12-15
T000601,C0831,Books,9,252.63,89.55,2023-12-15
T000600,C0120,Home & Garden,4,1509.64,524.57,2023-12-15
T000599,C0657,Toys & Games,8,423.6,109.75,2023-12-15
T000604,C0058,Books,9,210.96,81.01,2023-12-15
T000620,C0802,Electronics,10,11970.3,3802.56,2023-12-16
T000627,C0237,Beauty & Health,5,279.65,62.08,2023-12-16
T000625,C0601,Sports & Outdoors,5,309.9,70.83,2023-12-16
T000624,C0560,Clothing,9,980.28,346.55,2023-12-16
T000623,C0118,Toys & Games,3,259.71,97.59,2023-12-16
T000622,C0638,Sports & Outdoors,8,1567.44,259.82,2023-12-16
T000621,C0096,Toys & Games,9,770.94,304.91,2023-12-16
T000619,C0751,Books,10,126.9,47.17,2023-12-16
T000626,C0488,Sports & Outdoors,3,101.04,39.75,2023-12-16
T000617,C0634,Home & Garden,2,611.48,93.6,2023-12-16
T000616,C0058,Beauty & Health,2,264.66,51.12,2023-12-16
T000615,C0641,Electronics,4,4298.4,745.05,2023-12-16
T000614,C0908,Electronics,5,7689.0,2649.62,2023-12-16
T000613,C0393,Clothing,7,903.21,268.41,2023-12-16
T000612,C0127,Food & Beverage,5,127.5,22.31,2023-12-16
T000611,C0791,Beauty & Health,4,145.48,41.21,2023-12-16
T000618,C0513,Books,4,110.32,32.92,2023-12-16
T000643,C0435,Sports & Outdoors,7,576.1,98.12,2023-12-17
T000642,C0656,Books,8,391.44,71.46,2023-12-17
T000641,C0154,Home & Garden,7,1346.59,467.7,2023-12-17
T000639,C0963,Books,8,82.96,29.22,2023-12-17
T000638,C0247,Beauty & Health,6,250.5,38.5,2023-12-17
T000637,C0861,Sports & Outdoors,2,89.88,33.94,2023-12-17
T000636,C0790,Home & Garden,7,969.57,329.2,2023-12-17
T000640,C0076,Clothing,7,930.37,357.83,2023-12-17
T000634,C0447,Electronics,9,7623.18,1823.46,2023-12-17
T000633,C0704,Food & Beverage,8,187.76,53.13,2023-12-17
T000632,C0999,Toys & Games,10,536.9,96.64,2023-12-17
T000631,C0189,Electronics,5,6217.4,1808.44,2023-12-17
T000630,C0272,Toys & Games,8,349.28,118.55,2023-12-17
T000629,C0897,Toys & Games,4,332.88,123.23,2023-12-17
T000628,C0885,Electronics,10,15469.9,5759.85,2023-12-17
T000635,C0581,Beauty & Health,4,133.64,46.51,2023-12-17
T000651,C0047,Home & Garden,2,581.96,207.41,2023-12-18
T000650,C0069,Home & Garden,9,4062.87,1243.67,2023-12-18
T000649,C0220,Beauty & Health,7,993.44,231.45,2023-12-18
T000648,C0974,Clothing,5,128.8,32.14,2023-12-18
T000646,C0697,Sports & Outdoors,10,322.8,99.23,2023-12-18
T000645,C0086,Electronics,7,7257.32,2229.35,2023-12-18
T000644,C0997,Toys & Games,5,238.35,36.99,2023-12-18
T000647,C0285,Beauty & Health,3,384.87,152.69,2023-12-18
T000662,C0551,Food & Beverage,3,126.06,22.41,2023-12-19
T000669,C0762,Beauty & Health,3,369.66,66.9,2023-12-19
T000668,C0023,Electronics,5,6276.8,1028.83,2023-12-19
T000667,C0357,Books,4,64.08,20.42,2023-12-19
T000666,C0734,Clothing,6,552.18,137.76,2023-12-19
T000665,C0254,Food & Beverage,2,38.5,11.17,2023-12-19
T000664,C0289,Food & Beverage,3,68.19,15.31,2023-12-19
T000663,C0612,Books,10,184.0,38.82,2023-12-19
T000661,C0341,Toys & Games,6,170.22,56.1,2023-12-19
T000653,C0750,Food & Beverage,7,240.94,84.52,2023-12-19
T000659,C0474,Electronics,10,13244.3,2548.61,2023-12-19
T000658,C0218,Toys & Games,7,396.06,80.86,2023-12-19
T000657,C0912,Home & Garden,10,743.2,202.64,2023-12-19
T000656,C0204,Home & Garden,9,631.35,229.86,2023-12-19
T000655,C0453,Books,2,71.78,22.16,2023-12-19
T000654,C0958,Books,1,25.48,6.54,2023-12-19
T000652,C0094,Clothing,4,471.4,181.11,2023-12-19
T000660,C0432,Toys & Games,7,637.21,95.61,2023-12-19
T000681,C0608,Sports & Outdoors,6,251.52,81.85,2023-12-20
T000680,C0442,Home & Garden,3,1234.23,313.94,2023-12-20
T000679,C0659,Toys & Games,1,41.53,13.3,2023-12-20
T000678,C0762,Sports & Outdoors,7,627.97,247.24,2023-12-20
T000677,C0906,Home & Garden,3,928.98,154.45,2023-12-20
T000676,C0223,Food & Beverage,7,313.74,56.6,2023-12-20
T000674,C0802,Toys & Games,4,236.96,88.61,2023-12-20
T000673,C0100,Food & Beverage,9,330.93,55.18,2023-12-20
T000672,C0837,Electronics,8,14185.2,3176.82,2023-12-20
T000671,C0758,Home & Garden,3,812.34,190.28,2023-12-20
T000670,C0522,Home & Garden,6,1492.14,410.04,2023-12-20
T000675,C0180,Clothing,9,597.51,192.97,2023-12-20
T000688,C0759,Sports & Outdoors,8,1131.92,340.51,2023-12-21
T000690,C0497,Home & Garden,8,577.44,219.37,2023-12-21
T000689,C0258,Clothing,3,350.25,70.33,2023-12-21
T000691,C0988,Clothing,2,40.84,15.47,2023-12-21
T000687,C0336,Books,6,271.38,103.57,2023-12-21
T000684,C0516,Electronics,3,5082.3,1369.52,2023-12-21
T000685,C0016,Toys & Games,1,51.58,13.28,2023-12-21
T000683,C0325,Electronics,7,4868.71,1679.66,2023-12-21
T000682,C0769,Food & Beverage,4,198.56,67.33,2023-12-21
T000686,C0792,Home & Garden,9,2443.5,373.26,2023-12-21
T000703,C0957,Food & Beverage,2,86.8,13.11,2023-12-22
T000702,C0929,Beauty & Health,8,401.52,147.65,2023-12-22
T000701,C0545,Electronics,6,11463.6,2567.92,2023-12-22
T000700,C0380,Electronics,9,5574.42,2201.09,2023-12-22
T000698,C0690,Beauty & Health,2,222.26,46.17,2023-12-22
T000699,C0675,Books,4,68.56,11.97,2023-12-22
T000696,C0664,Toys & Games,7,370.16,133.47,2023-12-22
T000695,C0852,Toys & Games,1,29.1,6.15,2023-12-22
T000694,C0475,Books,10,148.5,59.32,2023-12-22
T000693,C0160,Books,3,111.66,41.15,2023-12-22
T000692,C0896,Home & Garden,4,640.64,254.52,2023-12-22
T000697,C0908,Books,10,359.1,127.75,2023-12-22
T000712,C0842,Electronics,2,1365.66,268.22,2023-12-23
T000717,C0012,Clothing,5,427.15,73.77,2023-12-23
T000716,C0397,Sports & Outdoors,10,1583.5,429.26,2023-12-23
T000715,C0285,Electronics,3,3117.03,540.36,2023-12-23
T000714,C0556,Home & Garden,6,1880.22,477.61,2023-12-23
T000713,C0043,Toys & Games,3,182.34,63.46,2023-12-23
T000711,C0168,Beauty & Health,3,151.32,37.38,2023-12-23
T000706,C0613,Clothing,9,453.51,95.09,2023-12-23
T000709,C0577,Food & Beverage,8,254.8,43.16,2023-12-23
T000708,C0835,Home & Garden,1,396.16,115.44,2023-12-23
T000707,C0268,Food & Beverage,7,293.86,94.76,2023-12-23
T000705,C0427,Food & Beverage,6,238.56,63.57,2023-12-23
T000704,C0691,Sports & Outdoors,7,1841.98,285.98,2023-12-23
T000710,C0417,Home & Garden,10,2017.4,384.63,2023-12-23
T000727,C0090,Clothing,1,191.04,76.1,2023-12-24
T000732,C0602,Food & Beverage,3,86.52,31.28,2023-12-24
T000731,C0970,Books,4,183.0,65.52,2023-12-24
T000730,C0922,Beauty & Health,6,136.26,44.09,2023-12-24
T000729,C0605,Beauty & Health,8,771.28,125.2,2023-12-24
T000728,C0776,Books,8,100.24,18.33,2023-12-24
T000726,C0849,Home & Garden,9,1579.41,521.94,2023-12-24
T000718,C0607,Sports & Outdoors,6,1218.42,222.04,2023-12-24
T000724,C0035,Books,6,234.9,51.23,2023-12-24
T000723,C0754,Books,4,140.0,32.69,2023-12-24
T000722,C0499,Books,3,46.89,16.72,2023-12-24
T000721,C0253,Food & Beverage,8,177.28,67.57,2023-12-24
T000720,C0898,Food & Beverage,7,86.66,31.62,2023-12-24
T000719,C0302,Beauty & Health,8,1093.36,229.5,2023-12-24
T000725,C0727,Sports & Outdoors,7,1971.34,566.34,2023-12-24
T000746,C0729,Sports & Outdoors,4,1086.72,367.26,2023-12-25
T000745,C0420,Clothing,2,191.32,41.03,2023-12-25
T000744,C0376,Sports & Outdoors,1,38.86,6.8,2023-12-25
T000743,C0413,Clothing,5,347.4,128.34,2023-12-25
T000742,C0075,Beauty & Health,10,191.8,50.49,2023-12-25
T000741,C0493,Sports & Outdoors,9,1723.86,494.8,2023-12-25
T000740,C0626,Toys & Games,7,402.36,80.09,2023-12-25
T000737,C0196,Beauty & Health,1,133.65,52.38,2023-12-25
T000738,C0826,Books,6,135.6,49.06,2023-12-25
T000736,C0903,Clothing,7,188.65,71.4,2023-12-25
T000735,C0617,Books,8,128.08,35.57,2023-12-25
T000734,C0115,Clothing,6,1018.08,395.53,2023-12-25
T000733,C0418,Books,3,110.31,35.26,2023-12-25
T000739,C0501,Sports & Outdoors,7,453.74,103.2,2023-12-25
T000754,C0192,Home & Garden,3,1172.58,444.71,2023-12-26
T000753,C0920,Beauty & Health,4,557.72,146.06,2023-12-26
T000751,C0869,Books,5,153.25,29.05,2023-12-26
T000752,C0457,Toys & Games,3,96.9,35.38,2023-12-26
T000749,C0676,Home & Garden,1,122.74,30.29,2023-12-26
T000747,C0277,Sports & Outdoors,5,1476.6,256.55,2023-12-26
T000750,C0394,Sports & Outdoors,3,823.74,251.77,2023-12-26
T000748,C0761,Clothing,9,1212.03,279.0,2023-12-26
T000755,C0739,Clothing,4,606.84,162.01,2023-12-27
T000756,C0689,Home & Garden,1,369.13,80.75,2023-12-27
T000757,C0099,Electronics,8,6404.08,1187.68,2023-12-27
T000758,C0548,Electronics,4,3266.04,492.96,2023-12-27
T000759,C0978,Sports & Outdoors,7,1510.88,427.64,2023-12-27
T000760,C0999,Sports & Outdoors,2,178.66,31.59,2023-12-27
T000761,C0096,Books,2,55.1,13.66,2023-12-27
T000762,C0664,Toys & Games,6,495.36,147.28,2023-12-27
T000763,C0663,Beauty & Health,2,241.66,52.9,2023-12-27
T000773,C0867,Electronics,8,6514.24,2399.96,2023-12-28
T000772,C0217,Sports & Outdoors,8,830.0,125.46,2023-12-28
T000771,C0279,Sports & Outdoors,2,123.08,48.54,2023-12-28
T000770,C0525,Home & Garden,9,1725.12,275.06,2023-12-28
T000769,C0695,Beauty & Health,3,155.97,60.83,2023-12-28
T000766,C0037,Sports & Outdoors,4,1025.72,396.64,2023-12-28
T000767,C0780,Food & Beverage,7,241.22,42.24,2023-12-28
T000765,C0736,Electronics,2,3376.56,1160.46,2023-12-28
T000764,C0190,Home & Garden,6,1523.82,295.33,2023-12-28
T000768,C0369,Food & Beverage,8,122.24,23.09,2023-12-28
T000781,C0729,Toys & Games,6,392.88,110.86,2023-12-29
T000786,C0177,Food & Beverage,8,54.32,21.45,2023-12-29
T000785,C0019,Clothing,6,868.98,227.88,2023-12-29
T000783,C0397,Books,7,281.82,72.48,2023-12-29
T000782,C0342,Books,7,171.85,65.65,2023-12-29
T000780,C0880,Books,2,93.8,32.21,2023-12-29
T000784,C0699,Clothing,9,596.97,219.36,2023-12-29
T000778,C0062,Beauty & Health,9,970.02,164.91,2023-12-29
T000777,C0881,Sports & Outdoors,2,448.94,140.78,2023-12-29
T000776,C0273,Clothing,1,38.81,8.9,2023-12-29
T000779,C0596,Sports & Outdoors,2,111.7,23.52,2023-12-29
T000775,C0798,Sports & Outdoors,1,275.28,105.89,2023-12-29
T000774,C0873,Electronics,4,4731.96,1073.36,2023-12-29
T000795,C0796,Sports & Outdoors,5,766.05,148.34,2023-12-30
T000794,C0455,Home & Garden,5,1639.9,589.02,2023-12-30
T000793,C0265,Toys & Games,4,231.44,38.92,2023-12-30
T000792,C0076,Beauty & Health,8,954.0,291.99,2023-12-30
T000790,C0233,Electronics,5,4159.3,1505.26,2023-12-30
T000789,C0445,Clothing,1,134.6,50.0,2023-12-30
T000788,C0396,Books,2,55.86,12.98,2023-12-30
T000787,C0612,Sports & Outdoors,6,1539.84,600.47,2023-12-30
T000791,C0915,Sports & Outdoors,9,1915.29,388.17,2023-12-30
T000803,C0144,Toys & Games,10,861.0,290.4,2023-12-31
T000805,C0069,Sports & Outdoors,2,343.2,89.91,2023-12-31
T000806,C0099,Books,4,168.96,38.41,2023-12-31
T000804,C0885,Food & Beverage,7,106.68,31.08,2023-12-31
T000802,C0367,Home & Garden,1,232.74,38.43,2023-12-31
T000797,C0735,Books,3,89.73,22.44,2023-12-31
T000800,C0851,Books,10,264.2,103.98,2023-12-31
T000799,C0564,Home & Garden,2,821.22,298.7,2023-12-31
T000798,C0384,Toys & Games,5,436.7,128.49,2023-12-31
T000796,C0718,Home & Garden,6,2714.04,455.15,2023-12-31
T000801,C0506,Electronics,1,845.13,219.63,2023-12-31
T000816,C0569,Home & Garden,4,1951.48,393.63,2024-01-01
T000822,C0935,Clothing,5,190.7,33.16,2024-01-01
T000821,C0186,Food & Beverage,9,227.61,75.48,2024-01-01
T000820,C0042,Electronics,8,12460.72,3281.22,2024-01-01
T000819,C0693,Beauty & Health,5,102.65,37.07,2024-01-01
T000818,C0109,Food & Beverage,9,153.63,36.78,2024-01-01
T000817,C0039,Clothing,3,589.05,180.18,2024-01-01
T000815,C0144,Books,5,119.3,34.51,2024-01-01
T000813,C0565,Sports & Outdoors,9,929.43,194.78,2024-01-01
T000812,C0484,Books,7,97.72,27.94,2024-01-01
T000811,C0469,Home & Garden,1,407.47,150.44,2024-01-01
T000810,C0891,Books,6,86.22,24.66,2024-01-01
T000809,C0948,Clothing,2,128.42,43.57,2024-01-01
T000808,C0025,Toys & Games,7,499.66,117.26,2024-01-01
T000807,C0396,Sports & Outdoors,5,627.2,172.86,2024-01-01
T000814,C0151,Electronics,5,8913.3,3233.5,2024-01-01
T000829,C0733,Sports & Outdoors,6,1735.62,542.54,2024-01-02
T000832,C0658,Home & Garden,7,1602.58,444.67,2024-01-02
T000831,C0843,Sports & Outdoors,2,492.74,166.24,2024-01-02
T000830,C0235,Electronics,6,9238.5,3134.15,2024-01-02
T000828,C0215,Home & Garden,6,774.3,179.99,2024-01-02
T000826,C0133,Sports & Outdoors,9,606.96,115.31,2024-01-02
T000825,C0634,Toys & Games,2,179.24,63.11,2024-01-02
T000824,C0223,Sports & Outdoors,9,345.78,136.86,2024-01-02
T000823,C0398,Books,10,383.0,95.37,2024-01-02
T000827,C0163,Food & Beverage,4,42.92,9.42,2024-01-02
T000839,C0913,Clothing,1,190.76,56.21,2024-01-03
T000833,C0751,Beauty & Health,6,362.4,127.82,2024-01-03
T000834,C0588,Books,1,19.38,5.02,2024-01-03
T000835,C0009,Toys & Games,2,116.9,21.16,2024-01-03
T000836,C0074,Food & Beverage,7,208.81,60.79,2024-01-03
T000837,C0954,Books,1,35.27,13.69,2024-01-03
T000838,C0492,Sports & Outdoors,1,99.42,34.62,2024-01-03
T000847,C0393,Beauty & Health,7,516.6,137.39,2024-01-04
T000846,C0170,Sports & Outdoors,9,1656.72,382.31,2024-01-04
